source,target,src_type,tgt_type,confidence,polarity,strength,claim_type
Processing:solution treatment(915°C),Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:solution treatment(915°C),Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:solution treatment and quenching(895°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:solution treatment and quenching(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:solution treatment and quenching(935°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:solution treatment and quenching(955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:solution treatment(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:α' martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:β-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:APT,Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:APT,Property:ductility,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:APT,Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:APT,Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:APT,Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:APT,Property:strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:Fig:Fig. 5c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:solution treatment and quenching(895°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:solution treatment and quenching(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:solution treatment and quenching(935°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:solution treatment and quenching(955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:solution treatment(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:test:APT,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Processing:test:scanning electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:HEXRD,Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
